JR AUTO PECAS - MATRIZ

CONTAGEM DE ESTOQUE 15/07/2026 10:22

Departamento do Produto : TODOS
Empresa : 001-JR AUTO PECAS - MATRIZ
Fornecedor : TODOS
Produto : TODOS
Marca : TODOS
Unidade : TODOS
Descrição : TODOS
Exibir Saldo Reservado : NÃO
Exibir Saldo : SIM
Exibir Saldo ML/GR : NÃO
Exportação para E-Commerce : TODOS
Grupo de Compra : TODOS
Exibir Ítem : TODOS
Imprime Lista : TODOS
Linha/Grupo Final : TODOS
Linha/Grupo Inicial : TODOS
Localização Física Final : B 0350
Localização Física Inicial : B 0001
Saldos dos Lotes : TODOS
Status do Lote : TODOS
Lote : TODOS
Opção : ALFABÉTICA
Quebrar Página : NÃO
Quebrar Unidade : NÃO
Saldos : TODOS
Status : TODOS
Referência Inicial : TODOS
Referência Final : TODOS
Localização Super Estoque Final : TODOS
Localização Super Estoque Inicial : TODOS
Lote : TODOS OS ÍTENS
Destino : CSV

CÓDIGO;DESCRIÇÃO;UN.;REFERÊNCIA;LOC.FÍSICA;SALDO;;;;;
"31606";"ROL COR DENT PALIO 1.4 FIRE 09/ UNO FIRE 2010/ EVO 531077810 VKM12206 ATB2308 RT6367";"PC";"31606";"B 0151";18,00;"______________";"";"";"";""
"31701";"ROL COR DENT PALIO 1.4 FIRE 09/ UNO FIRE 2010/ EVO 531077810 VKM12206 ATB2308 RT6367";"PC";"31701";"B 0322";22,00;"______________";"";"";"";""
"32017";"ROL COR DENT PALIO 1.4 FIRE 09/ UNO FIRE 2010/ EVO 531077810 VKM12206 ATB2308 RT6367";"PC";"32017";"B 0151";3,00;"______________";"";"";"";""
"47445";"ROL COR DENT PALIO 1.4 FIRE 09/ UNO FIRE 2010/ EVO 531077810 VKM12206 ATB2308 RT6367";"PC";"47445";"B 0151";1,00;"______________";"";"";"";""
"54882";"ROL COR DENT PALIO 1.4 FIRE 09/ UNO FIRE 2010/ EVO 531077810 VKM12206 ATB2308 RT6367";"PC";"";"B 0151";0,00;"______________";"";"";"";""
"60589";"ROL COR DENT PALIO 1.4 FIRE 09/ UNO FIRE 2010/ EVO 531077810 VKM12206 ATB2308 RT6367";"PC";"60589";"B 0322";1,00;"______________";"";"";"";""
"18478";"ROL COR DENT PALIO FIRE 8V 1.0/1.3/1.4 F110806 VKM12299 ==SKF==";"PC";"18478";"B 0212";18,00;"______________";"";"";"";""
"08565";"ROL COR DENT UNO/PAL 1.0/1.5 TIPO 1.6 F113181 RT6632C VKM12200";"PC";"8565";"B 0145";6,00;"______________";"";"";"";""
"49220";"ROL COR DENT UNO/PAL 1.0/1.5 TIPO 1.6 F113181 RT6632C VKM12200";"PC";"49220";"B 0140";1,00;"______________";"";"";"";""
"10572";"ROL LINHA 6203 2RS";"PC";"10572";"B 0231";1,00;"______________";"";"";"";""
"36399";"ROL LINHA 6203 2RS";"PC";"36399";"B 0231";5,00;"______________";"";"";"";""
"36561";"ROL LINHA 6203 2RS";"PC";"36561";"B 0231";5,00;"______________";"";"";"";""
"44658";"ROL LINHA 6203 2RS";"PC";"44658";"B 0231";0,00;"______________";"";"";"";""
"50802";"ROL LINHA 6203 2RS";"PC";"50802";"B 0231";1,00;"______________";"";"";"";""
"56617";"ROL LINHA 6203 2RS";"PC";"56617";"B 0231";0,00;"______________";"";"";"";""
"62135";"ROL LINHA 6203 2RS";"PC";"";"B 0231";2,00;"______________";"";"";"";""
"36952";"ROL LINHA 6203 DDUC3";"PC";"36952";"B 0231";3,00;"______________";"";"";"";""
"09028";"ROL RODA DIANT ESC /92 68145/11 BT1B332541 IR12043";"PC";"9028";"B 0126";0,00;"______________";"";"";"";""
"15105";"ROL RODA DIANT ESC /92 68145/11 BT1B332541 IR12043";"PC";"15105";"B 0218";15,00;"______________";"";"";"";""
"48824";"ROL RODA DIANT ESC /92 68145/11 BT1B332541 IR12043";"PC";"48824";"B 0126";8,00;"______________";"";"";"";""
"50183";"ROL RODA DIANT ESC /92 68145/11 BT1B332541 IR12043";"PC";"50183";"B 0126";0,00;"______________";"";"";"";""
"15636";"ROL RODA DIANT GOL 311315 F457472 540733CA ALR311315 IRB18052";"PC";"15636";"B 0120";3,00;"______________";"";"";"";""
"19190";"ROL RODA DIANT GOL 311315 F457472 540733CA ALR311315 IRB18052";"PC";"19190";"B 0120";5,00;"______________";"";"";"";""
"32623";"ROL RODA DIANT GOL 311315 F457472 540733CA ALR311315 IRB18052";"PC";"32623";"B 0120";0,00;"______________";"";"";"";""
"44881";"ROL RODA DIANT GOL 311315 F457472 540733CA ALR311315 IRB18052";"PC";"44881";"B 0120";0,00;"______________";"";"";"";""
"47315";"ROL RODA DIANT GOL 311315 F457472 540733CA ALR311315 IRB18052";"PC";"47315";"B 0120";0,00;"______________";"";"";"";""
"54930";"ROL RODA DIANT GOL 311315 F457472 540733CA ALR311315 IRB18052";"PC";"54930";"B 0120";9,00;"______________";"";"";"";""
"29883";"ROL RODA DIANT NOVO UNO/NOVO PALIO/FIORINO 14/ C/ABS VKBC3577 BAH0064 XGB12306 ASH356633A";"PC";"29883";"B 0314";0,00;"______________";"";"";"";""
"30476";"ROL RODA DIANT NOVO UNO/NOVO PALIO/FIORINO 14/ C/ABS VKBC3577 BAH0064 XGB12306 ASH356633A";"PC";"30476";"B 0314";5,00;"______________";"";"";"";""
"38115";"ROL RODA DIANT NOVO UNO/NOVO PALIO/FIORINO 14/ C/ABS VKBC3577 BAH0064 XGB12306 ASH356633A";"PC";"38115";"B 0314";1,00;"______________";"";"";"";""
"61194";"ROL RODA DIANT NOVO UNO/NOVO PALIO/FIORINO 14/ C/ABS VKBC3577 BAH0064 XGB12306 ASH356633A";"PC";"";"B 0314";0,00;"______________";"";"";"";""
"55094";"ROL RODA DIANT UNO/PALIO/IDEA 1.4 S/ABS (F459511) IRB18026 ASH3568 RM0031";"PC";"55094";"B 0227";2,00;"______________";"";"";"";""
"14316";"ROL RODA DIANT UNO/PALIO/IDEA 1.4 S/ABS (F459511/BAH0031D) ASH3568 IRB18026 ASH/IRB";"PC";"14316";"B 0227";9,00;"______________";"";"";"";""
"61195";"ROL RODA DIANT UNO/PALIO/IDEA 1.4 S/ABS (F459511/BAH0031D) ASH3568 IRB18026 ASH/IRB";"PC";"";"B 0227";0,00;"______________";"";"";"";""
"02722";"ROL RODA DIANT UNO/PALIO/IDEA 1.4 S/ABS F459511 567918D BAH0031D";"PC";"2722";"B 0204";27,00;"______________";"";"";"";""
"32659";"ROL RODA DIANT UNO/PALIO/IDEA 1.4 S/ABS F459511 567918D BAH0031D";"PC";"32659";"B 0204";2,00;"______________";"";"";"";""
"41851";"ROL RODA DIANT UNO/PALIO/IDEA 1.4 S/ABS F459511 567918D BAH0031D";"PC";"41851";"B 0204";2,00;"______________";"";"";"";""
"09022";"ROL RODA DIANT/TRAS 11749/10 BT10606Q";"PC";"9022";"B 0035";0,00;"______________";"";"";"";""
"18362";"ROL RODA DIANT/TRAS 11749/10 BT10606Q";"PC";"18362";"B 0035";0,00;"______________";"";"";"";""
"34031";"ROL RODA DIANT/TRAS 11749/10 BT10606Q";"PC";"34031";"B 0035";2,00;"______________";"";"";"";""
"40733";"ROL RODA DIANT/TRAS 11749/10 BT10606Q";"PC";"40733";"B 0035";1,00;"______________";"";"";"";""
"51942";"ROL RODA DIANT/TRAS 11749/10 BT10606Q";"PC";"51942";"B 0035";0,00;"______________";"";"";"";""
"09024";"ROL RODA DIANT/TRAS 11949/10 BT10605Q";"PC";"9024";"B 0249";0,00;"______________";"";"";"";""
"15097";"ROL RODA DIANT/TRAS 11949/10 BT10605Q";"PC";"15097";"B 0249";0,00;"______________";"";"";"";""
"43703";"ROL RODA DIANT/TRAS 11949/10 BT10605Q";"PC";"43703";"B 0249";0,00;"______________";"";"";"";""
"47771";"ROL RODA DIANT/TRAS 11949/10 BT10605Q";"PC";"47771";"B 0249";5,00;"______________";"";"";"";""
"48990";"ROL RODA DIANT/TRAS 11949/10 BT10605Q";"PC";"48990";"B 0249";2,00;"______________";"";"";"";""
"09025";"ROL RODA DIANT/TRAS 44649/10 BT1B1870830";"PC";"9025";"B 0298";0,00;"______________";"";"";"";""
"33427";"ROL RODA DIANT/TRAS 44649/10 BT1B1870830";"PC";"33427";"B 0298B";0,00;"______________";"";"";"";""
"34035";"ROL RODA DIANT/TRAS 44649/10 BT1B1870830";"PC";"34035";"B 0298B";0,00;"______________";"";"";"";""
"64051";"ROL RODA DIANT/TRAS 44649/10 BT1B1870830";"PC";"";"B 0298";4,00;"______________";"";"";"";""
"31652";"ROL RODA TRAS AIRCROSS/PEUGEOT 207/CAPTUR/DUSTER 4X2 C/ABS (30X62X48) FC40696S12 VKBC20038";"UN";"31652";"B 0094B";2,00;"______________";"";"";"";""
"60626";"ROL RODA TRAS AIRCROSS/PEUGEOT 207/CAPTUR/DUSTER 4X2 C/ABS (30X62X48) FC40696S12 VKBC20038";"UN";"31652";"B 0094";0,00;"______________";"";"";"";""
"08573";"ROL TRAS VIRABR PST/GOL/S10 F85265 4100009100";"PC";"8573";"B 0240";6,00;"______________";"";"";"";""
"01241";"ROTOR DISTR CL II /83 BOSCH 628 21628 R11629";"PC";"1241";"B 0330";0,00;"______________";"";"";"";""
"00709";"ROTOR DISTR GOL MI/CORSA BOSCH 677";"PC";"709";"B 0148";7,00;"______________";"";"";"";""
"01240";"ROTOR DISTR IGN ELETR BOSCH 300";"PC";"1240";"B 0211";3,00;"______________";"";"";"";""
"01236";"ROTOR DISTR IGN ELETR R13713 53220  BOSCH 215";"PC";"1236";"B 0117";9,00;"______________";"";"";"";""
"16696";"ROTOR DISTR IGN ELETR R13713 53220  BOSCH 215";"PC";"16696";"B 0117";2,00;"______________";"";"";"";""
"36759";"ROTOR DISTR IGN ELETR R13713 53220  BOSCH 215";"PC";"36759";"B 0117";0,00;"______________";"";"";"";""
"54184";"ROTOR DISTR IGN ELETR R13713 53220  BOSCH 215";"PC";"54184";"B 0117";3,00;"______________";"";"";"";""
"11701";"ROTULA ALAV CAMB GOL /06 PL5713 AUT6001 2712DEW  68101C";"PC";"11701";"B 0205";16,00;"______________";"";"";"";""
"04852";"SEDE ROL AMORT DIANT UNO /88 B50198 J60151-4";"PC";"4852";"B 0273";4,00;"______________";"";"";"";""
"04848";"SEDE ROL AMORT DIANT UNO 89/ B50196 M41477 J60129-3";"PC";"4848";"B 0272";2,00;"______________";"";"";"";""
"13030";"SELO MT 18.1MM COLET AP/CABEC FIESTA NV053A 60159D 130DEW";"PC";"13030";"B 0202";20,00;"______________";"";"";"";""
"13029";"SELO MT 20.1MM NV061 95158D 120DEW";"PC";"13029";"B 0311";11,00;"______________";"";"";"";""
"13500";"SELO MT 24.3MM (BAIXO/CAB VW) NV050 60157D 125DEW";"PC";"13500";"B 0198";22,00;"______________";"";"";"";""
"24552";"SELO MT 30MM (ALUMINIO) PALIO FIRE 14329101 12825DEW 95165D";"PC";"24552";"B 0103";258,00;"______________";"";"";"";""
"22017";"SELO MT 30MM (ALUMINIO) PALIO FIRE 14329101 95165D";"PC";"22017";"B 0055";326,00;"______________";"";"";"";""
"43013";"SELO MT 30MM (LATAO) PALIO FIRE DEW13693";"PC";"43013";"B 0019";55,00;"______________";"";"";"";""
"16823";"SELO MT 34.2MM 11056093 ORIG (NV060)";"PC";"16823";"B 0078";300,00;"______________";"";"";"";""
"13043";"SELO MT 34.2MM NV060 PL7263 75157D 134DEW";"PC";"13043";"B 0045";36,00;"______________";"";"";"";""
"13041";"SELO MT 36.2MM NV059 (BLOCO FIAT) 75158D 137DEW";"PC";"13041";"B 0066";48,00;"______________";"";"";"";""
"13039";"SELO MT 36.7MM NV051 60151D 138DEW";"PC";"13039";"B 0054";80,00;"______________";"";"";"";""
"18931";"SELO MT 50MM BLOCO FIRE 55182787/55207796 ORIG (C/ABA)";"PC";"18931";"B 0208";1,00;"______________";"";"";"";""
"38538";"SENSOR MAP TURBINA GOLF/A3/A4/Q5/POLO/JETTA/AMAROK/TIGUAN DS1721 0261230081 036906051G";"PC";"38538";"B 0098";1,00;"______________";"";"";"";""
"37487";"SONDA LAMB PALIO/UNO/ARGO/TORO 1.0/1.3/1.4 FIRE EVO 15/ 1.6/1.8 ETORQ 15/ (POS) OZA629-A14";"PC";"37487";"B 0258";1,00;"______________";"";"";"";""
"17136";"SUP DIANT MT C/AR STNA/QUANT 92/96 B35142 M14086";"PC";"17136";"B 0197";1,00;"______________";"";"";"";""
"11744";"TAMPAO DAGUA MZ M22 B12165 M24122 J4689-6 S11062 SK1320";"PC";"11744";"B 0112";54,00;"______________";"";"";"";""
"21101";"TERM DIREC DIR GOLF/A3 99/ DH FOX/GOL GV DM ESQ UP/FOX/GOL GV DH/DE N97001 TS4302 335001";"PC";"21101";"B 0259";10,00;"______________";"";"";"";""
"24526";"TERM DIREC DIR GOLF/A3 99/ DH FOX/GOL GV DM ESQ UP/FOX/GOL GV DH/DE N97001 TS4302 335001";"PC";"24526";"B 0259";0,00;"______________";"";"";"";""
"46530";"TERM DIREC DIR GOLF/A3 99/ DH FOX/GOL GV DM ESQ UP/FOX/GOL GV DH/DE N97001 TS4302 335001";"PC";"46530";"B 0259";3,00;"______________";"";"";"";""
"47062";"TERM DIREC DIR GOLF/A3 99/ DH FOX/GOL GV DM ESQ UP/FOX/GOL GV DH/DE N97001 TS4302 335001";"PC";"";"B 0259";1,00;"______________";"";"";"";""
"22152";"TERM DIREC ESC/VER /92 N235 21004 OK3069 I18448";"PC";"22152";"B 0321";4,00;"______________";"";"";"";""
"34972";"TERM DIREC ESC/VER /92 N235 21004 OK3069 I18448 ATD06005";"PC";"34972";"B 0321";0,00;"______________";"";"";"";""
"12153";"TERM DIREC GOL 95/ DIREC HID N183 TS3900 BKY4835 TE10010 I20093 OK3051 41006 BTD15021";"PC";"12153";"B 0142";14,00;"______________";"";"";"";""
"09483";"TPA OLEO MT CHT/AE MIW568 U10276 TC3051 F33";"PC";"9483";"B 0247";1,00;"______________";"";"";"";""
"37218";"TPA OLEO MT CHT/AE MIW568 U10276 TC3051 F33";"PC";"37218";"B 0247";7,00;"______________";"";"";"";""
"12471";"TPA OLEO MT GOL/SAV/PAR AP 4654 TC3050 F21027 030103485AC/030103485AG";"PC";"12471";"B 0124";5,00;"______________";"";"";"";""
"47657";"TPA OLEO MT GOL/SAV/PAR AP 4654 TC3050 F21027 030103485AC/030103485AG";"PC";"47657";"B 0124";6,00;"______________";"";"";"";""
"15593";"TPA OLEO MT MZ/KDT TC5056 F26 MIW559 U40332 0710151 90467976";"PC";"15593";"B 0337";0,00;"______________";"";"";"";""
"18076";"TPA OLEO MT MZ/KDT TC5056 F26 MIW559 U40332 0710151 90467976";"PC";"18076";"B 0337";4,00;"______________";"";"";"";""
"36372";"TPA OLEO MT MZ/KDT TC5056 F26 MIW559 U40332 0710151 90467976";"PC";"36372";"B 0337";4,00;"______________";"";"";"";""
"09477";"TPA RAD OP/CHEV/ESC /89 MIW544 TC7014F 125155D UNI30291 F13";"PC";"9477";"B 0201";0,00;"______________";"";"";"";""
"41537";"TPA RAD OP/CHEV/ESC /89 MIW544 TC7014F 125155D UNI30291 F13";"PC";"41537";"B 0201";6,00;"______________";"";"";"";""
"32826";"TPA RES AGUA RAD GOL 87/ MIW558 TC3060 MTA5114868 F30";"PC";"32826";"B 0032";0,00;"______________";"";"";"";""
"18781";"TPA RES AGUA RAD GOL GIII/IV/GOLF /98 TC3061 UNK10337 F40";"PC";"18781";"B 0060";0,00;"______________";"";"";"";""
"36374";"TPA RES AGUA RAD GOL GIII/IV/GOLF /98 TC3061 UNK10337 F40";"PC";"36374";"B 0059";14,00;"______________";"";"";"";""
"48476";"TPA RES AGUA RAD GOL GIII/IV/GOLF /98 TC3061 UNK10337 F40";"PC";"48476";"B 0060";63,00;"______________";"";"";"";""
"64688";"TPA RES AGUA RAD GOL GIII/IV/GOLF /98 TC3061 UNK10337 F40";"PC";"";"B 0059";0,00;"______________";"";"";"";""
"09482";"TPA RES AGUA RAD MZ/KDT/CORSA/ASTR/VCTRA TC5050 F32 MIW562 U40192 93288274 93326521";"PC";"9482";"B 0133";2,00;"______________";"";"";"";""
"09480";"TPA SELADA BBA AGUA ESC/CHEV MIW550 U30293 TC7000 F20 R5021";"PC";"9480";"B 0302";0,00;"______________";"";"";"";""
"36371";"TPA SELADA BBA AGUA ESC/CHEV MIW550 U30293 TC7000 F20 R5021";"PC";"36371";"B 0302";15,00;"______________";"";"";"";""
"04409";"TUCHO CX DIREC FIAT B50057 M41036 J60106-4";"PC";"4409";"B 0101";6,00;"______________";"";"";"";""
"16843";"TUCHO MT GOL 1.0/1.8/2.0 AP/AT GOLF 1.6SR/2.0 8V HIDRAULICO APLIC 558 4200043100 F46516.72";"PC";"16843";"B 0076";40,00;"______________";"";"";"";""
"51225";"TUCHO MT GOL 1.0/1.8/2.0 AP/AT GOLF 1.6SR/2.0 8V HIDRAULICO APLIC 558 4200043100 F46516.72";"PC";"51225";"B 0076";8,00;"______________";"";"";"";""
"25666";"TUCHO MT GOL POWER/GOLF/KBI POWER (UNITARIO - F46518.47 APLIC 539) 030109423B ORIG";"PC";"25666";"B 0131";1,00;"______________";"";"";"";""
"12637";"TUCHO MT MZ/CORS/VCTRA 8V APLIC 275 THD00135 44008040";"PC";"12637";"B 0043";0,00;"______________";"";"";"";""
"48521";"TUCHO MT MZ/CORS/VCTRA 8V APLIC 275 THD00135 44008040";"PC";"48521";"B 0043";32,00;"______________";"";"";"";""
"18933";"VALV ALIVIO MT GOL MI (077103175B) APLIC 538 11390";"PC";"18933";"B 0312";1,00;"______________";"";"";"";""
"00578";"VALV ESCAP GOL AP 85/ VA1472A RE1033 VS1696 VE700016";"PC";"578";"B 0108";12,00;"______________";"";"";"";""
"32730";"VALV ESCAP GOL AP 85/ VA1472A RE1033 VS1696 VE700016";"PC";"32730";"B 0108";4,00;"______________";"";"";"";""
"37370";"VALV ESCAP GOL AP 85/ VA1472A RE1033 VS1696 VE700016";"PC";"37370";"B 0108";0,00;"______________";"";"";"";""
"15757";"VALV SOLENOIDE 3 VIAS VW/FO DS2004 120012";"PC";"15757";"B 0319";3,00;"______________";"";"";"";""
"01180";"VALV TERM PST/GOL G/A MTE288/87 4256/87";"PC";"1180";"B 0153";8,00;"______________";"";"";"";""
"25888";"VALV TERM PST/GOL G/A MTE288/87 4256/87";"PC";"25888";"B 0153";0,00;"______________";"";"";"";""
"32932";"VALV TERM PST/GOL G/A MTE288/87 4256/87";"PC";"32932";"B 0153";1,00;"______________";"";"";"";""
"32933";"VALV TERM PST/GOL G/A MTE288/87 4256/87";"PC";"32933";"B 0153";0,00;"______________";"";"";"";""
"29807";"VED VALV FIAT/VW REFR AG (2544 BREF) 7477V";"PC";"29807";"B 0073";152,00;"______________";"";"";"";""
"01890";"VED VALV FIAT/VW REFR AG 2544 BRE =SABO=";"PC";"1890";"B 0023";128,00;"______________";"";"";"";""
"18516";"VED VALV FIESTA/ECOSPORT/FOCUS 1.0/1.6 ZETEC (CHAPEU) 9250 BREF 9105V 9250V";"PC";"18516";"B 0192";34,00;"______________";"";"";"";""
"32670";"VED VALV FIESTA/ECOSPORT/FOCUS 1.0/1.6 ZETEC (CHAPEU) 9250 BREF 9105V 9250V";"PC";"32670";"B 0192";48,00;"______________";"";"";"";""
"01893";"VED VALV GOL CHT 2919 BREF 3253V";"PC";"1893";"B 0058B";56,00;"______________";"";"";"";""
"33301";"VED VALV GOL CHT 2919 BREF 3253V";"PC";"33301";"B 0058B";24,00;"______________";"";"";"";""
"01871";"VED VALV GOL MI 8V/PALIO FIRE 1.0/1.3 8V/206/207/C3 1.4 8V (3044 BREF 7MM) 3197V - CORTECO";"PC";"1871";"B 0168";137,00;"______________";"";"";"";""
"59092";"VED VALV GOL MI 8V/PALIO FIRE 1.0/1.3 8V/206/207/C3 1.4 8V (3044 BREF 7MM) RVVW10A-  TAKAO";"PC";"59092";"B 0030";0,00;"______________";"";"";"";""
"08101";"VED VALV GOL MI 8V/PALIO FIRE 1.0/1.3 8V/206/207/C3 1.4 8V (7MM) 3044 BREF   -   SABO";"PC";"8101";"B 0030";72,00;"______________";"";"";"";""
"14094";"VED VALV GOL/VCTRA/PALIO FIRE 16V/FIRE 1.4 8V/DUSTER 2.0 16V (6MM) 9203 BREF 3199V";"PC";"14094";"B 0026";184,00;"______________";"";"";"";""
"18988";"VED VALV GOL/VCTRA/PALIO FIRE 16V/FIRE 1.4 8V/DUSTER 2.0 16V (6MM) 9203 BREF 3199V";"PC";"18988";"B 0139";269,00;"______________";"";"";"";""
"25465";"VED VALV MZ 86/ BRAVA/STILO (2509 BREF) 3008V  ==CORTECO==";"PC";"25465";"B 0028";168,00;"______________";"";"";"";""
"01889";"VED VALV MZ 86/ BRAVA/STILO 2509 BREF ==SABO==";"PC";"1889";"B 0028";112,00;"______________";"";"";"";""
"49645";"VED VALV NOVA ECOSPORT/KA 1.5 12V DRAGON 9347 BAEF GN1G6A517AA";"PC";"";"B 0082A";8,00;"______________";"";"";"";""
"39530";"VED VALV NOVA RANGER/TRANSIT 2.2/2.4 16V 3.2 20V 9327 BREF";"PC";"39530";"B 0138";2,00;"______________";"";"";"";""
"03737";"VEDACAO BOMBA DAGUA B20137 M32188 J10641-5  SK271";"PC";"3737";"B 0324";3,00;"______________";"";"";"";""
"12101";"VELA BOSCH GOL 16V FR7LTC SP6 (BKUR7ETB10) F000KE0P06";"PC";"12101";"B 0193";1,00;"______________";"";"";"";""
"15012";"VELA BOSCH GOL/FOX 1.0 FLEX 05/ SP30 (BKR7ESB) BOSCH";"PC";"15012";"B 0069";36,00;"______________";"";"";"";""
"22361";"VELA BOSCH SP11 (BP5HS)";"PC";"22361";"B 0109";20,00;"______________";"";"";"";""
"22362";"VELA BOSCH SP13  (BP7ES BP6ES)";"PC";"22362";"B 0111";24,00;"______________";"";"";"";""
"17245";"VELA BOSCH SP16 (BPR7ES BPR6ES) WR5DC";"PC";"17245";"B 0329";13,00;"______________";"";"";"";""
"22932";"VELA BOSCH SP43 93206675 (BPR6EY BPR6EYZ)";"PC";"22932";"B 0345";34,00;"______________";"";"";"";""
"22371";"VELA BOSCH SP7/SP14 (BCPR5ES BCPR6ES BKR6E)";"PC";"22371";"B 0113";54,00;"______________";"";"";"";""
"58819";"VELA MAGNETI MARELLI (BPR7E) F7RFMM";"PC";"58819";"B 0338";7,00;"______________";"";"";"";""
"58817";"VELA MAGNETI MARELLI (BR8ES 93363296) F8RCMM";"PC";"58817";"B 0065";20,00;"______________";"";"";"";""
"58815";"VELA MAGNETI MARELLI PALIO 1000 (BKR6E 46480362) K6RFMM";"PC";"58815";"B 0031";52,00;"______________";"";"";"";""
"09538";"VELA NGK BCPR5ES";"PC";"9538";"B 0048";8,00;"______________";"";"";"";""
"09539";"VELA NGK BCPR6ES";"PC";"9539";"B 0077";4,00;"______________";"";"";"";""
"12143";"VELA NGK BKR5E PALIO 1.5";"PC";"12143";"B 0079";16,00;"______________";"";"";"";""
"12099";"VELA NGK BKR6E PALIO 1000 - 46480362";"PC";"12099";"B 0031";424,00;"______________";"";"";"";""
"09533";"VELA NGK BP5ES";"PC";"9533";"B 0053";8,00;"______________";"";"";"";""
"09531";"VELA NGK BP5HS";"PC";"9531";"B 0046";14,00;"______________";"";"";"";""
"09534";"VELA NGK BP6ES";"PC";"9534";"B 0074";3,00;"______________";"";"";"";""
"09536";"VELA NGK BP6FS";"PC";"9536";"B 0339";3,00;"______________";"";"";"";""
"09535";"VELA NGK BP7ES";"PC";"9535";"B 0041";0,00;"______________";"";"";"";""
"09543";"VELA NGK BPR5ES";"PC";"9543";"B 0071";19,00;"______________";"";"";"";""
"12786";"VELA NGK BPR5EY";"PC";"12786";"B 0057";50,00;"______________";"";"";"";""
"09544";"VELA NGK BPR6ES";"PC";"9544";"B 0105";4,00;"______________";"";"";"";""
"09542";"VELA NGK BPR7E";"PC";"9542";"B 0338";165,00;"______________";"";"";"";""
"09545";"VELA NGK BPR7ES";"PC";"9545";"B 0241";0,00;"______________";"";"";"";""
"22316";"VELA NGK BR8ES 93363296";"PC";"22316";"B 0065";8,00;"______________";"";"";"";""
"20625";"VELA NGK BUR5ETB10";"PC";"20625";"B 0107";92,00;"______________";"";"";"";""
"20657";"VELA NGK BUR7ETB10";"PC";"20657";"B 0081";25,00;"______________";"";"";"";""
"19466";"VELA NGK TR6B10";"PC";"19466";"B 0067";35,00;"______________";"";"";"";""
"35805";"VELA NGK TR6B10 AYFS22CJ";"PC";"35805";"B 0067";46,00;"______________";"";"";"";""
